CustomerID;Gender;Senior_Citizen;Partner;Dependents;Tenure_Months;Phone_Service;Multiple_Lines;Internet_Service;Online_Security;Online_Backup;Device_Protection;Tech_Support;Streaming_TV;Streaming_Movies;Contract;Paperless_Billing;Payment_Method;Monthly_Charges;Total_Charges;Churn_Label;Churn_Value;Churn_Reason
5630;Male;No;No;No;35;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;96,75;3403,4;No;0;
6196;Female;No;No;No;34;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);79,95;2727,3;No;0;
1923;Male;Yes;Yes;No;64;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);111,6;7099;No;0;
5469;Female;No;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,3;144,95;No;0;
5261;Male;No;No;No;18;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;One year;Yes;Credit card (automatic);89,6;1633;No;0;
4199;Male;Yes;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,85;335,75;No;0;
6699;Female;No;No;No;4;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;29,15;110,05;No;0;
2913;Male;No;Yes;Yes;67;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);89,55;6373,1;No;0;
951;Female;Yes;Yes;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;49,55;49,55;Yes;1;Limited range of services
3136;Male;No;Yes;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,7;1421,9;No;0;
3605;Male;No;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);19,7;168,9;No;0;
7021;Male;No;No;No;41;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;89,2;3645,75;No;0;
380;Female;No;No;No;2;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;91,4;193,6;Yes;1;Competitor had better devices
891;Female;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;88,95;355,2;Yes;1;Network reliability
2823;Male;No;No;No;64;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,55;1240,15;No;0;
6925;Female;No;Yes;No;62;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;104,3;6613,65;No;0;
889;;No;Yes;No;4;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;73,75;325,45;Yes;1;Service dissatisfaction
2394;;;Yes;No;66;Yes;Yes;DSL;No;No;Yes;No;Yes;No;Two year;Yes;Bank transfer (automatic);63,3;4189,7;No;0;
5550;Female;No;No;Yes;7;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;29,8;201,95;No;0;
6167;Male;No;Yes;Yes;53;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Electronic check;71,85;3827,9;No;0;
2290;Male;No;Yes;No;3;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;23,6;89,05;No;0;
1331;Male;No;No;No;2;No;No phone service;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Credit card (automatic);40,4;77,15;Yes;1;Don't know
2925;Male;No;Yes;No;9;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;68,95;593,85;No;0;
1608;Female;No;Yes;No;59;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;101,1;6039,9;Yes;1;Service dissatisfaction
1935;Female;No;Yes;No;35;Yes;No;DSL;Yes;No;No;No;Yes;No;One year;Yes;Bank transfer (automatic);62,15;2215,45;No;0;
2673;Male;No;No;No;29;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);75,35;2243,9;No;0;
1569;Female;Yes;Yes;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;84;613,4;Yes;1;Limited range of services
6241;Male;No;Yes;;56;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;One year;Yes;Mailed check;85,85;4793,8;No;0;
4994;Female;No;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,05;326,65;No;0;
5908;Female;No;Yes;Yes;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);84,2;5986,55;No;0;
2775;Female;No;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,65;1830,05;No;0;
6459;Female;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);107,45;7658,3;No;0;
6957;;No;No;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79,85;4308,25;No;0;
3144;Male;No;Yes;No;30;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;49,9;1441,95;No;0;
5665;;No;No;No;28;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);30,1;810,85;No;0;
1377;Male;Yes;No;No;37;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,1;3744,05;Yes;1;Competitor had better devices
1374;;No;No;No;27;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;94,55;2724,6;Yes;1;Don't know
35;Female;No;No;No;8;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Electronic check;71,15;563,65;Yes;1;Don't know
807;Female;No;No;No;4;Yes;No;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);68,65;261,25;Yes;1;Don't know
4715;Male;No;Yes;No;17;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;102,55;1742,5;No;0;
5936;;No;Yes;No;1;Yes;No;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Mailed check;55,7;55,7;No;0;
6474;Male;No;Yes;Yes;60;Yes;No;DSL;No;Yes;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);76,95;4543,95;No;0;
3031;Female;No;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,65;270,6;No;0;
6756;Male;No;Yes;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19,85;138,85;No;0;
1913;Male;No;No;No;60;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);89,9;5450,7;No;0;
2283;Female;No;Yes;Yes;23;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25,6;514,75;No;0;
4060;Male;No;Yes;No;24;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;Yes;Electronic check;58,35;1346,9;No;0;
1645;Female;Yes;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;25,7;25,7;Yes;1;Attitude of service provider
5865;Male;No;Yes;Yes;14;Yes;No;DSL;Yes;Yes;No;No;No;Yes;Two year;Yes;Bank transfer (automatic);61,4;815,55;No;0;
5967;Male;No;Yes;No;61;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;No;Credit card (automatic);94,15;5731,85;No;0;
2704;Male;Yes;No;No;47;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);86,05;3865,6;No;0;
3427;Female;No;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;21;1210,3;No;0;
5951;Female;No;Yes;Yes;55;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);85,1;4657,95;No;0;
2110;Female;No;Yes;No;9;Yes;No;DSL;Yes;No;No;No;No;No;One year;No;Mailed check;48,6;422,3;No;0;
743;;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,5;20,5;Yes;1;Lack of self-service on Website
7028;Female;Yes;Yes;No;63;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;103,5;6479,4;No;0;
625;Female;No;Yes;No;8;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,2;777,3;Yes;1;Competitor offered more data
418;;No;Yes;No;42;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);77,95;3384;Yes;1;Competitor made better offer
6107;Male;Yes;Yes;No;16;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;91,55;1540,05;No;0;
1868;Female;No;No;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);102,95;6886,25;Yes;1;Competitor offered more data
1823;Female;No;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,5;573,3;Yes;1;Attitude of service provider
3021;Female;No;Yes;Yes;7;No;No phone service;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Mailed check;34,65;246,6;No;0;
1800;Male;No;Yes;No;1;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;50,35;50,35;Yes;1;Competitor offered more data
53;Female;No;No;Yes;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,15;268,35;Yes;1;Don't know
5618;Male;;Yes;Yes;21;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,8;350,1;No;0;
5587;Male;No;Yes;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,65;417,5;No;0;
5450;Female;No;No;No;54;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;Yes;Credit card (automatic);100,05;5299,65;No;0;
263;Male;;Yes;No;12;Yes;No;DSL;No;No;No;No;No;Yes;One year;No;Credit card (automatic);53,65;696,35;Yes;1;Competitor had better devices
1222;Female;No;;No;25;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,25;2387,75;Yes;1;Extra data charges
4379;Female;No;No;No;42;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);78,45;3373,4;No;0;
783;;No;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Mailed check;89,15;89,15;Yes;1;Long distance charges
3765;Female;No;No;No;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,05;678,2;No;0;
578;Male;No;Yes;;24;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;54,75;1338,15;Yes;1;Attitude of support person
2004;;No;Yes;Yes;15;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);105,35;1559,25;No;0;
6071;Male;Yes;No;No;49;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);81,35;4060,9;No;0;
3745;;No;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);113,4;8164,1;No;0;
5299;;No;No;No;13;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;50,55;610,75;No;0;
6093;Female;Yes;No;No;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,2;735,9;No;0;
4219;Female;No;Yes;No;45;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);95,2;4285,8;No;0;
3795;Female;No;No;No;7;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;75,15;525;No;0;
6027;Male;Yes;Yes;No;70;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);105,35;7511,9;No;0;
2345;Female;Yes;Yes;No;66;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Credit card (automatic);104,6;6819,45;No;0;
848;Male;Yes;Yes;No;10;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;86,65;856,65;Yes;1;Limited range of services
2438;Male;No;Yes;Yes;7;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);71,35;515,75;No;0;
3543;Female;No;No;No;40;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20,6;827,3;No;0;
102;Female;No;No;No;34;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73,95;2524,45;Yes;1;Long distance charges
99;Male;No;No;No;1;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);90,85;90,85;Yes;1;Network reliability
6248;Female;No;No;Yes;4;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;25,45;84,2;No;0;
641;;No;No;No;5;Yes;No;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;89,35;461,7;Yes;1;Network reliability
3942;Male;No;No;Yes;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,45;136,75;No;0;
2566;Male;No;Yes;No;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,3;1304,8;No;0;
2770;Male;No;Yes;No;62;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);23,75;1446,8;No;0;
4417;Male;Yes;Yes;No;70;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;104,8;7308,95;No;0;
6847;;Yes;Yes;Yes;71;Yes;Yes;DSL;No;Yes;Yes;Yes;No;Yes;One year;Yes;Bank transfer (automatic);72,9;5139,65;No;0;
2524;Female;No;No;No;51;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Bank transfer (automatic);60,15;3077;No;0;
445;Female;No;Yes;No;26;Yes;Yes;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Electronic check;60,05;1616,15;Yes;1;Don't know
2523;Female;No;No;No;3;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);34,8;113,95;No;0;
6881;;No;No;No;39;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;100,45;3801,7;No;0;
967;Male;No;Yes;No;19;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic);100;1888,65;Yes;1;Competitor offered more data
3544;Female;;No;No;40;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;91,55;3673,6;No;0;
3412;Male;No;No;Yes;18;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);80,55;1406,65;No;0;
4536;Male;No;No;No;21;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;73,7;1558,7;No;0;
5670;Female;;Yes;Yes;55;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25,65;1388;No;0;
3293;Female;No;Yes;No;59;Yes;Yes;DSL;No;No;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);72,1;4194,85;No;0;
6231;Male;No;No;No;20;Yes;Yes;DSL;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check;68,7;1416,2;No;0;
6449;Male;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);106,1;7548,6;No;0;
500;Male;No;No;No;56;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;94,45;5124,6;Yes;1;Attitude of support person
912;Female;No;Yes;No;9;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);85,35;754,65;Yes;1;Service dissatisfaction
894;;Yes;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,9;5549,4;Yes;1;Price too high
2871;Male;No;No;No;10;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;70,15;735,5;No;0;
3072;Male;Yes;Yes;No;38;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;102,6;4009,2;No;0;
780;Male;Yes;Yes;No;;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;89,95;6143,15;Yes;1;Network reliability
923;;No;No;No;15;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;59,45;892,65;Yes;1;Network reliability
1882;Male;No;No;No;71;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);106,7;7382,25;No;0;
3032;;Yes;Yes;No;68;Yes;No;DSL;No;Yes;Yes;Yes;No;No;One year;Yes;Bank transfer (automatic);60,65;3975,9;No;0;
165;Female;Yes;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,65;164,3;Yes;1;Competitor offered more data
303;Female;No;No;No;12;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);89,75;1052,4;Yes;1;Attitude of support person
1274;Female;;Yes;No;37;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,5;3762;Yes;1;Competitor had better devices
1077;Female;Yes;Yes;No;68;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,2;6851,65;Yes;1;Competitor offered more data
752;Male;Yes;Yes;No;70;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;102,95;7101,5;Yes;1;Lack of self-service on Website
6717;;No;Yes;Yes;23;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;23,85;625,65;No;0;
2185;;No;Yes;No;44;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;25,7;1110,5;No;0;
5703;Female;No;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);26,45;1914,5;No;0;
4043;Male;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Credit card (automatic);97,95;7114,25;No;0;
2191;Female;No;Yes;No;68;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;No;Bank transfer (automatic);58,25;3975,7;No;0;
5048;Female;No;No;No;22;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;50,6;1073,3;No;0;
4222;Male;No;Yes;Yes;34;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;89,85;3091,75;No;0;
95;Male;No;No;No;5;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);96,5;492,55;Yes;1;Price too high
448;Female;No;Yes;No;66;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);102,45;6615,15;Yes;1;Attitude of support person
758;Female;No;No;No;48;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);60,35;2896,4;Yes;1;Poor expertise of phone support
200;Male;No;Yes;No;40;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,3;4113,1;Yes;1;Attitude of support person
4557;Female;No;No;;49;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);74,45;3721,9;No;0;
3749;Female;No;Yes;Yes;72;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);53,8;3952,45;No;0;
3669;Female;Yes;Yes;No;50;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;25,2;1306,3;No;0;
1820;Male;No;No;No;13;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;91,1;1135,7;Yes;1;Attitude of support person
1119;Male;Yes;Yes;No;66;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);100,05;6871,9;Yes;1;Extra data charges
6141;Female;No;No;No;42;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;49,55;2077,95;No;0;
897;Male;No;No;No;10;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,5;863,1;Yes;1;Lack of self-service on Website
2976;Male;No;Yes;No;49;Yes;Yes;DSL;Yes;No;No;No;No;No;One year;Yes;Electronic check;55,35;2633,95;No;0;
2278;Male;Yes;Yes;No;50;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;One year;Yes;Bank transfer (automatic);101,9;5265,5;No;0;
5485;Male;Yes;Yes;No;57;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);71,1;4140,1;No;0;
1200;Female;Yes;No;No;27;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85,25;2287,25;Yes;1;Competitor had better devices
5608;Male;No;Yes;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);75,35;75,35;No;0;
4165;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,1;19,1;No;0;
79;Male;Yes;Yes;No;32;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,9;2303,35;Yes;1;Lack of self-service on Website
4896;Male;No;Yes;Yes;33;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);19,45;600,25;No;0;
6422;;No;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,15;165,5;No;0;
